Filename;Loc;Acorde;Arquivo Original
file_281005.wav;processed_audio/;D#:maj;02_Funk2-119-G_comp_hex.wav
file_281006.wav;processed_audio/;A:hdim7;02_Funk2-119-G_comp_hex.wav
file_281007.wav;processed_audio/;D:7;02_Funk2-119-G_comp_hex.wav
file_281008.wav;processed_audio/;G:min;02_Funk2-119-G_comp_hex.wav
file_29478.wav;processed_audio/;D#:maj;02_BN1-129-Eb_comp_hex.wav
file_29479.wav;processed_audio/;G#:maj;02_BN1-129-Eb_comp_hex.wav
file_29480.wav;processed_audio/;D#:maj;02_BN1-129-Eb_comp_hex.wav
file_29481.wav;processed_audio/;A#:maj;02_BN1-129-Eb_comp_hex.wav
file_29482.wav;processed_audio/;G#:maj;02_BN1-129-Eb_comp_hex.wav
file_29483.wav;processed_audio/;D#:maj;02_BN1-129-Eb_comp_hex.wav
file_30180.wav;processed_audio/;G:min;04_Rock2-142-D_comp_hex.wav
file_30181.wav;processed_audio/;C:7;04_Rock2-142-D_comp_hex.wav
file_30182.wav;processed_audio/;F:maj;04_Rock2-142-D_comp_hex.wav
file_30183.wav;processed_audio/;A#:maj;04_Rock2-142-D_comp_hex.wav
file_30184.wav;processed_audio/;E:hdim7;04_Rock2-142-D_comp_hex.wav
file_30185.wav;processed_audio/;A:7;04_Rock2-142-D_comp_hex.wav
file_30186.wav;processed_audio/;D:min;04_Rock2-142-D_comp_hex.wav
file_30187.wav;processed_audio/;G:min;04_Rock2-142-D_comp_hex.wav
file_30188.wav;processed_audio/;C:7;04_Rock2-142-D_comp_hex.wav
file_30189.wav;processed_audio/;F:maj;04_Rock2-142-D_comp_hex.wav
file_30190.wav;processed_audio/;A#:maj;04_Rock2-142-D_comp_hex.wav
file_30191.wav;processed_audio/;E:hdim7;04_Rock2-142-D_comp_hex.wav
file_30192.wav;processed_audio/;A:7;04_Rock2-142-D_comp_hex.wav
file_30193.wav;processed_audio/;D:min;04_Rock2-142-D_comp_hex.wav
file_3155.wav;processed_audio/;E:maj;02_BN3-154-E_comp_hex.wav
file_3156.wav;processed_audio/;B:maj;02_BN3-154-E_comp_hex.wav
file_3157.wav;processed_audio/;C#:min;02_BN3-154-E_comp_hex.wav
file_3158.wav;processed_audio/;G#:min;02_BN3-154-E_comp_hex.wav
file_3159.wav;processed_audio/;A:maj;02_BN3-154-E_comp_hex.wav
file_3160.wav;processed_audio/;E:maj;02_BN3-154-E_comp_hex.wav
file_3161.wav;processed_audio/;A:maj;02_BN3-154-E_comp_hex.wav
file_3162.wav;processed_audio/;B:maj;02_BN3-154-E_comp_hex.wav
file_3163.wav;processed_audio/;E:maj;02_BN3-154-E_comp_hex.wav
file_3164.wav;processed_audio/;B:maj;02_BN3-154-E_comp_hex.wav
file_3165.wav;processed_audio/;C#:min;02_BN3-154-E_comp_hex.wav
file_3166.wav;processed_audio/;G#:min;02_BN3-154-E_comp_hex.wav
file_3167.wav;processed_audio/;A:maj;02_BN3-154-E_comp_hex.wav
file_3168.wav;processed_audio/;E:maj;02_BN3-154-E_comp_hex.wav
file_3169.wav;processed_audio/;A:maj;02_BN3-154-E_comp_hex.wav
file_3170.wav;processed_audio/;B:maj;02_BN3-154-E_comp_hex.wav
file_32178.wav;processed_audio/;G#:maj;04_Funk1-114-Ab_comp_hex.wav
file_32179.wav;processed_audio/;C#:maj;04_Funk1-114-Ab_comp_hex.wav
file_32180.wav;processed_audio/;G#:maj;04_Funk1-114-Ab_comp_hex.wav
file_32181.wav;processed_audio/;D#:maj;04_Funk1-114-Ab_comp_hex.wav
file_32182.wav;processed_audio/;C#:maj;04_Funk1-114-Ab_comp_hex.wav
file_32183.wav;processed_audio/;G#:maj;04_Funk1-114-Ab_comp_hex.wav
file_33517.wav;processed_audio/;F#:maj;02_BN1-147-Gb_comp_hex.wav
file_33518.wav;processed_audio/;B:maj;02_BN1-147-Gb_comp_hex.wav
file_33519.wav;processed_audio/;F#:maj;02_BN1-147-Gb_comp_hex.wav
file_33520.wav;processed_audio/;C#:maj;02_BN1-147-Gb_comp_hex.wav
file_33521.wav;processed_audio/;B:maj;02_BN1-147-Gb_comp_hex.wav
file_33522.wav;processed_audio/;F#:maj;02_BN1-147-Gb_comp_hex.wav
file_34128.wav;processed_audio/;B:maj;00_Jazz1-200-B_comp_hex.wav
file_34129.wav;processed_audio/;E:maj;00_Jazz1-200-B_comp_hex.wav
file_34130.wav;processed_audio/;B:maj;00_Jazz1-200-B_comp_hex.wav
file_34131.wav;processed_audio/;F#:maj;00_Jazz1-200-B_comp_hex.wav
file_34132.wav;processed_audio/;E:maj;00_Jazz1-200-B_comp_hex.wav
file_34133.wav;processed_audio/;B:maj;00_Jazz1-200-B_comp_hex.wav
file_35285.wav;processed_audio/;C:maj;00_SS3-98-C_comp_hex.wav
file_35286.wav;processed_audio/;G:maj;00_SS3-98-C_comp_hex.wav
file_35287.wav;processed_audio/;A:min;00_SS3-98-C_comp_hex.wav
file_35288.wav;processed_audio/;E:min;00_SS3-98-C_comp_hex.wav
file_35289.wav;processed_audio/;F:maj;00_SS3-98-C_comp_hex.wav
file_35290.wav;processed_audio/;C:maj;00_SS3-98-C_comp_hex.wav
file_35291.wav;processed_audio/;F:maj;00_SS3-98-C_comp_hex.wav
file_35292.wav;processed_audio/;G:maj;00_SS3-98-C_comp_hex.wav
file_35293.wav;processed_audio/;C:maj;00_SS3-98-C_comp_hex.wav
file_35294.wav;processed_audio/;G:maj;00_SS3-98-C_comp_hex.wav
file_35295.wav;processed_audio/;A:min;00_SS3-98-C_comp_hex.wav
file_35296.wav;processed_audio/;E:min;00_SS3-98-C_comp_hex.wav
file_35297.wav;processed_audio/;F:maj;00_SS3-98-C_comp_hex.wav
file_35298.wav;processed_audio/;C:maj;00_SS3-98-C_comp_hex.wav
file_35299.wav;processed_audio/;F:maj;00_SS3-98-C_comp_hex.wav
file_35300.wav;processed_audio/;G:maj;00_SS3-98-C_comp_hex.wav
file_36216.wav;processed_audio/;C:maj;02_Jazz3-150-C_comp_hex.wav
file_36217.wav;processed_audio/;G:maj;02_Jazz3-150-C_comp_hex.wav
file_36218.wav;processed_audio/;A:min;02_Jazz3-150-C_comp_hex.wav
file_36219.wav;processed_audio/;E:min;02_Jazz3-150-C_comp_hex.wav
file_36220.wav;processed_audio/;F:maj;02_Jazz3-150-C_comp_hex.wav
file_36221.wav;processed_audio/;C:maj;02_Jazz3-150-C_comp_hex.wav
file_36222.wav;processed_audio/;F:maj;02_Jazz3-150-C_comp_hex.wav
file_36223.wav;processed_audio/;G:maj;02_Jazz3-150-C_comp_hex.wav
file_36224.wav;processed_audio/;C:maj;02_Jazz3-150-C_comp_hex.wav
file_36225.wav;processed_audio/;G:maj;02_Jazz3-150-C_comp_hex.wav
file_36226.wav;processed_audio/;A:min;02_Jazz3-150-C_comp_hex.wav
file_36227.wav;processed_audio/;E:min;02_Jazz3-150-C_comp_hex.wav
file_36228.wav;processed_audio/;F:maj;02_Jazz3-150-C_comp_hex.wav
file_36229.wav;processed_audio/;C:maj;02_Jazz3-150-C_comp_hex.wav
file_36230.wav;processed_audio/;F:maj;02_Jazz3-150-C_comp_hex.wav
file_36231.wav;processed_audio/;G:maj;02_Jazz3-150-C_comp_hex.wav
file_3739.wav;processed_audio/;D#:maj;04_Jazz3-137-Eb_comp_hex.wav
file_3740.wav;processed_audio/;A#:maj;04_Jazz3-137-Eb_comp_hex.wav
file_3741.wav;processed_audio/;C:min;04_Jazz3-137-Eb_comp_hex.wav
file_3742.wav;processed_audio/;G:min;04_Jazz3-137-Eb_comp_hex.wav
file_3743.wav;processed_audio/;G#:maj;04_Jazz3-137-Eb_comp_hex.wav
file_3744.wav;processed_audio/;D#:maj;04_Jazz3-137-Eb_comp_hex.wav
file_3745.wav;processed_audio/;G#:maj;04_Jazz3-137-Eb_comp_hex.wav
file_3746.wav;processed_audio/;A#:maj;04_Jazz3-137-Eb_comp_hex.wav
file_3747.wav;processed_audio/;D#:maj;04_Jazz3-137-Eb_comp_hex.wav
file_3748.wav;processed_audio/;A#:maj;04_Jazz3-137-Eb_comp_hex.wav
file_3749.wav;processed_audio/;C:min;04_Jazz3-137-Eb_comp_hex.wav
file_3750.wav;processed_audio/;G:min;04_Jazz3-137-Eb_comp_hex.wav
file_3751.wav;processed_audio/;G#:maj;04_Jazz3-137-Eb_comp_hex.wav
file_3752.wav;processed_audio/;D#:maj;04_Jazz3-137-Eb_comp_hex.wav
file_3753.wav;processed_audio/;G#:maj;04_Jazz3-137-Eb_comp_hex.wav
file_3754.wav;processed_audio/;A#:maj;04_Jazz3-137-Eb_comp_hex.wav
file_38806.wav;processed_audio/;A:maj;02_Funk3-98-A_comp_hex.wav
file_38807.wav;processed_audio/;E:maj;02_Funk3-98-A_comp_hex.wav
file_38808.wav;processed_audio/;F#:min;02_Funk3-98-A_comp_hex.wav
file_38809.wav;processed_audio/;C#:min;02_Funk3-98-A_comp_hex.wav
file_38810.wav;processed_audio/;D:maj;02_Funk3-98-A_comp_hex.wav
file_38811.wav;processed_audio/;A:maj;02_Funk3-98-A_comp_hex.wav
file_38812.wav;processed_audio/;D:maj;02_Funk3-98-A_comp_hex.wav
file_38813.wav;processed_audio/;E:maj;02_Funk3-98-A_comp_hex.wav
file_38814.wav;processed_audio/;A:maj;02_Funk3-98-A_comp_hex.wav
file_38815.wav;processed_audio/;E:maj;02_Funk3-98-A_comp_hex.wav
file_38816.wav;processed_audio/;F#:min;02_Funk3-98-A_comp_hex.wav
file_38817.wav;processed_audio/;C#:min;02_Funk3-98-A_comp_hex.wav
file_38818.wav;processed_audio/;D:maj;02_Funk3-98-A_comp_hex.wav
file_38819.wav;processed_audio/;A:maj;02_Funk3-98-A_comp_hex.wav
file_38820.wav;processed_audio/;D:maj;02_Funk3-98-A_comp_hex.wav
file_38821.wav;processed_audio/;E:maj;02_Funk3-98-A_comp_hex.wav
file_39743.wav;processed_audio/;G:min;00_Rock2-142-D_comp_hex.wav
file_39744.wav;processed_audio/;C:7;00_Rock2-142-D_comp_hex.wav
file_39745.wav;processed_audio/;F:maj;00_Rock2-142-D_comp_hex.wav
file_39746.wav;processed_audio/;A#:maj;00_Rock2-142-D_comp_hex.wav
file_39747.wav;processed_audio/;E:hdim7;00_Rock2-142-D_comp_hex.wav
file_39748.wav;processed_audio/;A:7;00_Rock2-142-D_comp_hex.wav
file_39749.wav;processed_audio/;D:min;00_Rock2-142-D_comp_hex.wav
file_39750.wav;processed_audio/;G:min;00_Rock2-142-D_comp_hex.wav
file_39751.wav;processed_audio/;C:7;00_Rock2-142-D_comp_hex.wav
file_39752.wav;processed_audio/;F:maj;00_Rock2-142-D_comp_hex.wav
file_39753.wav;processed_audio/;A#:maj;00_Rock2-142-D_comp_hex.wav
file_39754.wav;processed_audio/;E:hdim7;00_Rock2-142-D_comp_hex.wav
file_39755.wav;processed_audio/;A:7;00_Rock2-142-D_comp_hex.wav
file_39756.wav;processed_audio/;D:min;00_Rock2-142-D_comp_hex.wav
file_40772.wav;processed_audio/;B:min;05_Jazz2-187-F#_comp_hex.wav
file_40773.wav;processed_audio/;E:7;05_Jazz2-187-F#_comp_hex.wav
file_40774.wav;processed_audio/;A:maj;05_Jazz2-187-F#_comp_hex.wav
file_40775.wav;processed_audio/;D:maj;05_Jazz2-187-F#_comp_hex.wav
file_40776.wav;processed_audio/;G#:hdim7;05_Jazz2-187-F#_comp_hex.wav
file_40777.wav;processed_audio/;C#:7;05_Jazz2-187-F#_comp_hex.wav
file_40778.wav;processed_audio/;F#:min;05_Jazz2-187-F#_comp_hex.wav
file_40779.wav;processed_audio/;B:min;05_Jazz2-187-F#_comp_hex.wav
file_40780.wav;processed_audio/;E:7;05_Jazz2-187-F#_comp_hex.wav
file_40781.wav;processed_audio/;A:maj;05_Jazz2-187-F#_comp_hex.wav
file_40782.wav;processed_audio/;D:maj;05_Jazz2-187-F#_comp_hex.wav
file_40783.wav;processed_audio/;G#:hdim7;05_Jazz2-187-F#_comp_hex.wav
file_40784.wav;processed_audio/;C#:7;05_Jazz2-187-F#_comp_hex.wav
file_40785.wav;processed_audio/;F#:min;05_Jazz2-187-F#_comp_hex.wav
file_41114.wav;processed_audio/;B:maj;04_Jazz1-200-B_comp_hex.wav
file_41115.wav;processed_audio/;E:maj;04_Jazz1-200-B_comp_hex.wav
file_41116.wav;processed_audio/;B:maj;04_Jazz1-200-B_comp_hex.wav
file_41117.wav;processed_audio/;F#:maj;04_Jazz1-200-B_comp_hex.wav
file_41118.wav;processed_audio/;E:maj;04_Jazz1-200-B_comp_hex.wav
file_41119.wav;processed_audio/;B:maj;04_Jazz1-200-B_comp_hex.wav
file_42533.wav;processed_audio/;G:maj;05_BN3-119-G_comp_hex.wav
file_42534.wav;processed_audio/;D:maj;05_BN3-119-G_comp_hex.wav
file_42535.wav;processed_audio/;E:min;05_BN3-119-G_comp_hex.wav
file_42536.wav;processed_audio/;B:min;05_BN3-119-G_comp_hex.wav
file_42537.wav;processed_audio/;C:maj;05_BN3-119-G_comp_hex.wav
file_42538.wav;processed_audio/;G:maj;05_BN3-119-G_comp_hex.wav
file_42539.wav;processed_audio/;C:maj;05_BN3-119-G_comp_hex.wav
file_42540.wav;processed_audio/;D:maj;05_BN3-119-G_comp_hex.wav
file_42541.wav;processed_audio/;G:maj;05_BN3-119-G_comp_hex.wav
file_42542.wav;processed_audio/;D:maj;05_BN3-119-G_comp_hex.wav
file_42543.wav;processed_audio/;E:min;05_BN3-119-G_comp_hex.wav
file_42544.wav;processed_audio/;B:min;05_BN3-119-G_comp_hex.wav
file_42545.wav;processed_audio/;C:maj;05_BN3-119-G_comp_hex.wav
file_42546.wav;processed_audio/;G:maj;05_BN3-119-G_comp_hex.wav
file_42547.wav;processed_audio/;C:maj;05_BN3-119-G_comp_hex.wav
file_42548.wav;processed_audio/;D:maj;05_BN3-119-G_comp_hex.wav
file_43641.wav;processed_audio/;C:maj;03_Funk1-97-C_comp_hex.wav
file_43642.wav;processed_audio/;F:maj;03_Funk1-97-C_comp_hex.wav
file_43643.wav;processed_audio/;C:maj;03_Funk1-97-C_comp_hex.wav
file_43644.wav;processed_audio/;G:maj;03_Funk1-97-C_comp_hex.wav
file_43645.wav;processed_audio/;F:maj;03_Funk1-97-C_comp_hex.wav
file_43646.wav;processed_audio/;C:maj;03_Funk1-97-C_comp_hex.wav
file_44633.wav;processed_audio/;C#:maj;05_Rock1-90-C#_comp_hex.wav
file_44634.wav;processed_audio/;F#:maj;05_Rock1-90-C#_comp_hex.wav
file_44635.wav;processed_audio/;C#:maj;05_Rock1-90-C#_comp_hex.wav
file_44636.wav;processed_audio/;G#:maj;05_Rock1-90-C#_comp_hex.wav
file_44637.wav;processed_audio/;F#:maj;05_Rock1-90-C#_comp_hex.wav
file_44638.wav;processed_audio/;C#:maj;05_Rock1-90-C#_comp_hex.wav
file_45796.wav;processed_audio/;G:maj;04_BN3-119-G_comp_hex.wav
file_45797.wav;processed_audio/;D:maj;04_BN3-119-G_comp_hex.wav
file_45798.wav;processed_audio/;E:min;04_BN3-119-G_comp_hex.wav
file_45799.wav;processed_audio/;B:min;04_BN3-119-G_comp_hex.wav
file_45800.wav;processed_audio/;C:maj;04_BN3-119-G_comp_hex.wav
file_45801.wav;processed_audio/;G:maj;04_BN3-119-G_comp_hex.wav
file_45802.wav;processed_audio/;C:maj;04_BN3-119-G_comp_hex.wav
file_45803.wav;processed_audio/;D:maj;04_BN3-119-G_comp_hex.wav
file_45804.wav;processed_audio/;G:maj;04_BN3-119-G_comp_hex.wav
file_45805.wav;processed_audio/;D:maj;04_BN3-119-G_comp_hex.wav
file_45806.wav;processed_audio/;E:min;04_BN3-119-G_comp_hex.wav
file_45807.wav;processed_audio/;B:min;04_BN3-119-G_comp_hex.wav
file_45808.wav;processed_audio/;C:maj;04_BN3-119-G_comp_hex.wav
file_45809.wav;processed_audio/;G:maj;04_BN3-119-G_comp_hex.wav
file_45810.wav;processed_audio/;C:maj;04_BN3-119-G_comp_hex.wav
file_45811.wav;processed_audio/;D:maj;04_BN3-119-G_comp_hex.wav
file_46310.wav;processed_audio/;D#:maj;01_BN1-129-Eb_comp_hex.wav
file_46311.wav;processed_audio/;G#:maj;01_BN1-129-Eb_comp_hex.wav
file_46312.wav;processed_audio/;D#:maj;01_BN1-129-Eb_comp_hex.wav
file_46313.wav;processed_audio/;A#:maj;01_BN1-129-Eb_comp_hex.wav
file_46314.wav;processed_audio/;G#:maj;01_BN1-129-Eb_comp_hex.wav
file_46315.wav;processed_audio/;D#:maj;01_BN1-129-Eb_comp_hex.wav
file_4739.wav;processed_audio/;C#:maj;03_Funk3-112-C#_comp_hex.wav
file_4740.wav;processed_audio/;G#:maj;03_Funk3-112-C#_comp_hex.wav
file_4741.wav;processed_audio/;A#:min;03_Funk3-112-C#_comp_hex.wav
file_4742.wav;processed_audio/;F:min;03_Funk3-112-C#_comp_hex.wav
file_4743.wav;processed_audio/;F#:maj;03_Funk3-112-C#_comp_hex.wav
file_4744.wav;processed_audio/;C#:maj;03_Funk3-112-C#_comp_hex.wav
file_4745.wav;processed_audio/;F#:maj;03_Funk3-112-C#_comp_hex.wav
file_4746.wav;processed_audio/;G#:maj;03_Funk3-112-C#_comp_hex.wav
file_4747.wav;processed_audio/;C#:maj;03_Funk3-112-C#_comp_hex.wav
file_4748.wav;processed_audio/;G#:maj;03_Funk3-112-C#_comp_hex.wav
file_4749.wav;processed_audio/;A#:min;03_Funk3-112-C#_comp_hex.wav
file_4750.wav;processed_audio/;F:min;03_Funk3-112-C#_comp_hex.wav
file_4751.wav;processed_audio/;F#:maj;03_Funk3-112-C#_comp_hex.wav
file_4752.wav;processed_audio/;C#:maj;03_Funk3-112-C#_comp_hex.wav
file_4753.wav;processed_audio/;F#:maj;03_Funk3-112-C#_comp_hex.wav
file_4754.wav;processed_audio/;G#:maj;03_Funk3-112-C#_comp_hex.wav
file_48950.wav;processed_audio/;F#:maj;01_BN1-147-Gb_comp_hex.wav
file_48951.wav;processed_audio/;B:maj;01_BN1-147-Gb_comp_hex.wav
file_48952.wav;processed_audio/;F#:maj;01_BN1-147-Gb_comp_hex.wav
file_48953.wav;processed_audio/;C#:maj;01_BN1-147-Gb_comp_hex.wav
file_48954.wav;processed_audio/;B:maj;01_BN1-147-Gb_comp_hex.wav
file_48955.wav;processed_audio/;F#:maj;01_BN1-147-Gb_comp_hex.wav
file_49248.wav;processed_audio/;E:maj;00_SS1-68-E_comp_hex.wav
file_49249.wav;processed_audio/;A:maj;00_SS1-68-E_comp_hex.wav
file_49250.wav;processed_audio/;E:maj;00_SS1-68-E_comp_hex.wav
file_49251.wav;processed_audio/;B:maj;00_SS1-68-E_comp_hex.wav
file_49252.wav;processed_audio/;A:maj;00_SS1-68-E_comp_hex.wav
file_49253.wav;processed_audio/;E:maj;00_SS1-68-E_comp_hex.wav
file_5043.wav;processed_audio/;B:min;00_Jazz2-187-F#_comp_hex.wav
file_5044.wav;processed_audio/;E:7;00_Jazz2-187-F#_comp_hex.wav
file_5045.wav;processed_audio/;A:maj;00_Jazz2-187-F#_comp_hex.wav
file_5046.wav;processed_audio/;D:maj;00_Jazz2-187-F#_comp_hex.wav
file_5047.wav;processed_audio/;G#:hdim7;00_Jazz2-187-F#_comp_hex.wav
file_5048.wav;processed_audio/;C#:7;00_Jazz2-187-F#_comp_hex.wav
file_5049.wav;processed_audio/;F#:min;00_Jazz2-187-F#_comp_hex.wav
file_5050.wav;processed_audio/;B:min;00_Jazz2-187-F#_comp_hex.wav
file_5051.wav;processed_audio/;E:7;00_Jazz2-187-F#_comp_hex.wav
file_5052.wav;processed_audio/;A:maj;00_Jazz2-187-F#_comp_hex.wav
file_5053.wav;processed_audio/;D:maj;00_Jazz2-187-F#_comp_hex.wav
file_5054.wav;processed_audio/;G#:hdim7;00_Jazz2-187-F#_comp_hex.wav
file_5055.wav;processed_audio/;C#:7;00_Jazz2-187-F#_comp_hex.wav
file_5056.wav;processed_audio/;F#:min;00_Jazz2-187-F#_comp_hex.wav
file_51526.wav;processed_audio/;A:maj;01_Funk3-98-A_comp_hex.wav
file_51527.wav;processed_audio/;E:maj;01_Funk3-98-A_comp_hex.wav
file_51528.wav;processed_audio/;F#:min;01_Funk3-98-A_comp_hex.wav
file_51529.wav;processed_audio/;C#:min;01_Funk3-98-A_comp_hex.wav
file_51530.wav;processed_audio/;D:maj;01_Funk3-98-A_comp_hex.wav
file_51531.wav;processed_audio/;A:maj;01_Funk3-98-A_comp_hex.wav
file_51532.wav;processed_audio/;D:maj;01_Funk3-98-A_comp_hex.wav
file_51533.wav;processed_audio/;E:maj;01_Funk3-98-A_comp_hex.wav
file_51534.wav;processed_audio/;A:maj;01_Funk3-98-A_comp_hex.wav
file_51535.wav;processed_audio/;E:maj;01_Funk3-98-A_comp_hex.wav
file_51536.wav;processed_audio/;F#:min;01_Funk3-98-A_comp_hex.wav
file_51537.wav;processed_audio/;C#:min;01_Funk3-98-A_comp_hex.wav
file_51538.wav;processed_audio/;D:maj;01_Funk3-98-A_comp_hex.wav
file_51539.wav;processed_audio/;A:maj;01_Funk3-98-A_comp_hex.wav
file_51540.wav;processed_audio/;D:maj;01_Funk3-98-A_comp_hex.wav
file_51541.wav;processed_audio/;E:maj;01_Funk3-98-A_comp_hex.wav
file_52501.wav;processed_audio/;C#:maj;01_Rock1-90-C#_comp_hex.wav
file_52502.wav;processed_audio/;F#:maj;01_Rock1-90-C#_comp_hex.wav
file_52503.wav;processed_audio/;C#:maj;01_Rock1-90-C#_comp_hex.wav
file_52504.wav;processed_audio/;G#:maj;01_Rock1-90-C#_comp_hex.wav
file_52505.wav;processed_audio/;F#:maj;01_Rock1-90-C#_comp_hex.wav
file_52506.wav;processed_audio/;C#:maj;01_Rock1-90-C#_comp_hex.wav
file_53530.wav;processed_audio/;D#:maj;01_Jazz3-137-Eb_comp_hex.wav
file_53531.wav;processed_audio/;A#:maj;01_Jazz3-137-Eb_comp_hex.wav
file_53532.wav;processed_audio/;C:min;01_Jazz3-137-Eb_comp_hex.wav
file_53533.wav;processed_audio/;G:min;01_Jazz3-137-Eb_comp_hex.wav
file_53534.wav;processed_audio/;G#:maj;01_Jazz3-137-Eb_comp_hex.wav
file_53535.wav;processed_audio/;D#:maj;01_Jazz3-137-Eb_comp_hex.wav
file_53536.wav;processed_audio/;G#:maj;01_Jazz3-137-Eb_comp_hex.wav
file_53537.wav;processed_audio/;A#:maj;01_Jazz3-137-Eb_comp_hex.wav
file_53538.wav;processed_audio/;D#:maj;01_Jazz3-137-Eb_comp_hex.wav
file_53539.wav;processed_audio/;A#:maj;01_Jazz3-137-Eb_comp_hex.wav
file_53540.wav;processed_audio/;C:min;01_Jazz3-137-Eb_comp_hex.wav
file_53541.wav;processed_audio/;G:min;01_Jazz3-137-Eb_comp_hex.wav
file_53542.wav;processed_audio/;G#:maj;01_Jazz3-137-Eb_comp_hex.wav
file_53543.wav;processed_audio/;D#:maj;01_Jazz3-137-Eb_comp_hex.wav
file_53544.wav;processed_audio/;G#:maj;01_Jazz3-137-Eb_comp_hex.wav
file_53545.wav;processed_audio/;A#:maj;01_Jazz3-137-Eb_comp_hex.wav
file_54329.wav;processed_audio/;A#:maj;03_Rock3-117-Bb_comp_hex.wav
file_54330.wav;processed_audio/;F:maj;03_Rock3-117-Bb_comp_hex.wav
file_54331.wav;processed_audio/;G:min;03_Rock3-117-Bb_comp_hex.wav
file_54332.wav;processed_audio/;D:min;03_Rock3-117-Bb_comp_hex.wav
file_54333.wav;processed_audio/;D#:maj;03_Rock3-117-Bb_comp_hex.wav
file_54334.wav;processed_audio/;A#:maj;03_Rock3-117-Bb_comp_hex.wav
file_54335.wav;processed_audio/;D#:maj;03_Rock3-117-Bb_comp_hex.wav
file_54336.wav;processed_audio/;F:maj;03_Rock3-117-Bb_comp_hex.wav
file_54337.wav;processed_audio/;A#:maj;03_Rock3-117-Bb_comp_hex.wav
file_54338.wav;processed_audio/;F:maj;03_Rock3-117-Bb_comp_hex.wav
file_54339.wav;processed_audio/;G:min;03_Rock3-117-Bb_comp_hex.wav
file_54340.wav;processed_audio/;D:min;03_Rock3-117-Bb_comp_hex.wav
file_54341.wav;processed_audio/;D#:maj;03_Rock3-117-Bb_comp_hex.wav
file_54342.wav;processed_audio/;A#:maj;03_Rock3-117-Bb_comp_hex.wav
file_54343.wav;processed_audio/;D#:maj;03_Rock3-117-Bb_comp_hex.wav
file_54344.wav;processed_audio/;F:maj;03_Rock3-117-Bb_comp_hex.wav
file_55365.wav;processed_audio/;C:maj;00_Funk1-97-C_comp_hex.wav
file_55366.wav;processed_audio/;F:maj;00_Funk1-97-C_comp_hex.wav
file_55367.wav;processed_audio/;C:maj;00_Funk1-97-C_comp_hex.wav
file_55368.wav;processed_audio/;G:maj;00_Funk1-97-C_comp_hex.wav
file_55369.wav;processed_audio/;F:maj;00_Funk1-97-C_comp_hex.wav
file_55370.wav;processed_audio/;C:maj;00_Funk1-97-C_comp_hex.wav
file_56399.wav;processed_audio/;E:maj;03_BN3-154-E_comp_hex.wav
file_56400.wav;processed_audio/;B:maj;03_BN3-154-E_comp_hex.wav
file_56401.wav;processed_audio/;C#:min;03_BN3-154-E_comp_hex.wav
file_56402.wav;processed_audio/;G#:min;03_BN3-154-E_comp_hex.wav
file_56403.wav;processed_audio/;A:maj;03_BN3-154-E_comp_hex.wav
file_56404.wav;processed_audio/;E:maj;03_BN3-154-E_comp_hex.wav
file_56405.wav;processed_audio/;A:maj;03_BN3-154-E_comp_hex.wav
file_56406.wav;processed_audio/;B:maj;03_BN3-154-E_comp_hex.wav
file_56407.wav;processed_audio/;E:maj;03_BN3-154-E_comp_hex.wav
file_56408.wav;processed_audio/;B:maj;03_BN3-154-E_comp_hex.wav
file_56409.wav;processed_audio/;C#:min;03_BN3-154-E_comp_hex.wav
file_56410.wav;processed_audio/;G#:min;03_BN3-154-E_comp_hex.wav
file_56411.wav;processed_audio/;A:maj;03_BN3-154-E_comp_hex.wav
file_56412.wav;processed_audio/;E:maj;03_BN3-154-E_comp_hex.wav
file_56413.wav;processed_audio/;A:maj;03_BN3-154-E_comp_hex.wav
file_56414.wav;processed_audio/;B:maj;03_BN3-154-E_comp_hex.wav
file_57592.wav;processed_audio/;G#:maj;01_Funk1-114-Ab_comp_hex.wav
file_57593.wav;processed_audio/;C#:maj;01_Funk1-114-Ab_comp_hex.wav
file_57594.wav;processed_audio/;G#:maj;01_Funk1-114-Ab_comp_hex.wav
file_57595.wav;processed_audio/;D#:maj;01_Funk1-114-Ab_comp_hex.wav
file_57596.wav;processed_audio/;C#:maj;01_Funk1-114-Ab_comp_hex.wav
file_57597.wav;processed_audio/;G#:maj;01_Funk1-114-Ab_comp_hex.wav
file_58580.wav;processed_audio/;G:maj;03_BN3-119-G_comp_hex.wav
file_58581.wav;processed_audio/;D:maj;03_BN3-119-G_comp_hex.wav
file_58582.wav;processed_audio/;E:min;03_BN3-119-G_comp_hex.wav
file_58583.wav;processed_audio/;B:min;03_BN3-119-G_comp_hex.wav
file_58584.wav;processed_audio/;C:maj;03_BN3-119-G_comp_hex.wav
file_58585.wav;processed_audio/;G:maj;03_BN3-119-G_comp_hex.wav
file_58586.wav;processed_audio/;C:maj;03_BN3-119-G_comp_hex.wav
file_58587.wav;processed_audio/;D:maj;03_BN3-119-G_comp_hex.wav
file_58588.wav;processed_audio/;G:maj;03_BN3-119-G_comp_hex.wav
file_58589.wav;processed_audio/;D:maj;03_BN3-119-G_comp_hex.wav
file_58590.wav;processed_audio/;E:min;03_BN3-119-G_comp_hex.wav
file_58591.wav;processed_audio/;B:min;03_BN3-119-G_comp_hex.wav
file_58592.wav;processed_audio/;C:maj;03_BN3-119-G_comp_hex.wav
