Filename,Loc,Acorde,Arquivo Original
file_28659.wav,processed_audio/,D#:maj,02_Funk2-119-G_comp_hex.wav
file_28660.wav,processed_audio/,A:hdim7,02_Funk2-119-G_comp_hex.wav
file_28661.wav,processed_audio/,D:7,02_Funk2-119-G_comp_hex.wav
file_28662.wav,processed_audio/,G:min,02_Funk2-119-G_comp_hex.wav
file_29151.wav,processed_audio/,D#:maj,02_BN1-129-Eb_comp_hex.wav
file_29152.wav,processed_audio/,G#:maj,02_BN1-129-Eb_comp_hex.wav
file_29153.wav,processed_audio/,D#:maj,02_BN1-129-Eb_comp_hex.wav
file_29154.wav,processed_audio/,A#:maj,02_BN1-129-Eb_comp_hex.wav
file_29155.wav,processed_audio/,G#:maj,02_BN1-129-Eb_comp_hex.wav
file_29156.wav,processed_audio/,D#:maj,02_BN1-129-Eb_comp_hex.wav
file_30292.wav,processed_audio/,G:min,04_Rock2-142-D_comp_hex.wav
file_30293.wav,processed_audio/,C:7,04_Rock2-142-D_comp_hex.wav
file_30294.wav,processed_audio/,F:maj,04_Rock2-142-D_comp_hex.wav
file_30295.wav,processed_audio/,A#:maj,04_Rock2-142-D_comp_hex.wav
file_30296.wav,processed_audio/,E:hdim7,04_Rock2-142-D_comp_hex.wav
file_30297.wav,processed_audio/,A:7,04_Rock2-142-D_comp_hex.wav
file_30298.wav,processed_audio/,D:min,04_Rock2-142-D_comp_hex.wav
file_30299.wav,processed_audio/,G:min,04_Rock2-142-D_comp_hex.wav
file_30300.wav,processed_audio/,C:7,04_Rock2-142-D_comp_hex.wav
file_30301.wav,processed_audio/,F:maj,04_Rock2-142-D_comp_hex.wav
file_30302.wav,processed_audio/,A#:maj,04_Rock2-142-D_comp_hex.wav
file_30303.wav,processed_audio/,E:hdim7,04_Rock2-142-D_comp_hex.wav
file_30304.wav,processed_audio/,A:7,04_Rock2-142-D_comp_hex.wav
file_30305.wav,processed_audio/,D:min,04_Rock2-142-D_comp_hex.wav
file_31656.wav,processed_audio/,E:maj,02_BN3-154-E_comp_hex.wav
file_31657.wav,processed_audio/,B:maj,02_BN3-154-E_comp_hex.wav
file_31658.wav,processed_audio/,C#:min,02_BN3-154-E_comp_hex.wav
file_31659.wav,processed_audio/,G#:min,02_BN3-154-E_comp_hex.wav
file_31660.wav,processed_audio/,A:maj,02_BN3-154-E_comp_hex.wav
file_31661.wav,processed_audio/,E:maj,02_BN3-154-E_comp_hex.wav
file_31662.wav,processed_audio/,A:maj,02_BN3-154-E_comp_hex.wav
file_31663.wav,processed_audio/,B:maj,02_BN3-154-E_comp_hex.wav
file_31664.wav,processed_audio/,E:maj,02_BN3-154-E_comp_hex.wav
file_31665.wav,processed_audio/,B:maj,02_BN3-154-E_comp_hex.wav
file_31666.wav,processed_audio/,C#:min,02_BN3-154-E_comp_hex.wav
file_31667.wav,processed_audio/,G#:min,02_BN3-154-E_comp_hex.wav
file_31668.wav,processed_audio/,A:maj,02_BN3-154-E_comp_hex.wav
file_31669.wav,processed_audio/,E:maj,02_BN3-154-E_comp_hex.wav
file_31670.wav,processed_audio/,A:maj,02_BN3-154-E_comp_hex.wav
file_31671.wav,processed_audio/,B:maj,02_BN3-154-E_comp_hex.wav
file_32426.wav,processed_audio/,G#:maj,04_Funk1-114-Ab_comp_hex.wav
file_32427.wav,processed_audio/,C#:maj,04_Funk1-114-Ab_comp_hex.wav
file_32428.wav,processed_audio/,G#:maj,04_Funk1-114-Ab_comp_hex.wav
file_32429.wav,processed_audio/,D#:maj,04_Funk1-114-Ab_comp_hex.wav
file_32430.wav,processed_audio/,C#:maj,04_Funk1-114-Ab_comp_hex.wav
file_32431.wav,processed_audio/,G#:maj,04_Funk1-114-Ab_comp_hex.wav
file_3334.wav,processed_audio/,F#:maj,02_BN1-147-Gb_comp_hex.wav
file_3335.wav,processed_audio/,B:maj,02_BN1-147-Gb_comp_hex.wav
file_3336.wav,processed_audio/,F#:maj,02_BN1-147-Gb_comp_hex.wav
file_3337.wav,processed_audio/,C#:maj,02_BN1-147-Gb_comp_hex.wav
file_3338.wav,processed_audio/,B:maj,02_BN1-147-Gb_comp_hex.wav
file_3339.wav,processed_audio/,F#:maj,02_BN1-147-Gb_comp_hex.wav
file_34560.wav,processed_audio/,B:maj,00_Jazz1-200-B_comp_hex.wav
file_34561.wav,processed_audio/,E:maj,00_Jazz1-200-B_comp_hex.wav
file_34562.wav,processed_audio/,B:maj,00_Jazz1-200-B_comp_hex.wav
file_34563.wav,processed_audio/,F#:maj,00_Jazz1-200-B_comp_hex.wav
file_34564.wav,processed_audio/,E:maj,00_Jazz1-200-B_comp_hex.wav
file_34565.wav,processed_audio/,B:maj,00_Jazz1-200-B_comp_hex.wav
file_35843.wav,processed_audio/,C:maj,00_SS3-98-C_comp_hex.wav
file_35844.wav,processed_audio/,G:maj,00_SS3-98-C_comp_hex.wav
file_35845.wav,processed_audio/,A:min,00_SS3-98-C_comp_hex.wav
file_35846.wav,processed_audio/,E:min,00_SS3-98-C_comp_hex.wav
file_35847.wav,processed_audio/,F:maj,00_SS3-98-C_comp_hex.wav
file_35848.wav,processed_audio/,C:maj,00_SS3-98-C_comp_hex.wav
file_35849.wav,processed_audio/,F:maj,00_SS3-98-C_comp_hex.wav
file_35850.wav,processed_audio/,G:maj,00_SS3-98-C_comp_hex.wav
file_35851.wav,processed_audio/,C:maj,00_SS3-98-C_comp_hex.wav
file_35852.wav,processed_audio/,G:maj,00_SS3-98-C_comp_hex.wav
file_35853.wav,processed_audio/,A:min,00_SS3-98-C_comp_hex.wav
file_35854.wav,processed_audio/,E:min,00_SS3-98-C_comp_hex.wav
file_35855.wav,processed_audio/,F:maj,00_SS3-98-C_comp_hex.wav
file_35856.wav,processed_audio/,C:maj,00_SS3-98-C_comp_hex.wav
file_35857.wav,processed_audio/,F:maj,00_SS3-98-C_comp_hex.wav
file_35858.wav,processed_audio/,G:maj,00_SS3-98-C_comp_hex.wav
file_36481.wav,processed_audio/,C:maj,02_Jazz3-150-C_comp_hex.wav
file_36482.wav,processed_audio/,G:maj,02_Jazz3-150-C_comp_hex.wav
file_36483.wav,processed_audio/,A:min,02_Jazz3-150-C_comp_hex.wav
file_36484.wav,processed_audio/,E:min,02_Jazz3-150-C_comp_hex.wav
file_36485.wav,processed_audio/,F:maj,02_Jazz3-150-C_comp_hex.wav
file_36486.wav,processed_audio/,C:maj,02_Jazz3-150-C_comp_hex.wav
file_36487.wav,processed_audio/,F:maj,02_Jazz3-150-C_comp_hex.wav
file_36488.wav,processed_audio/,G:maj,02_Jazz3-150-C_comp_hex.wav
file_36489.wav,processed_audio/,C:maj,02_Jazz3-150-C_comp_hex.wav
file_36490.wav,processed_audio/,G:maj,02_Jazz3-150-C_comp_hex.wav
file_36491.wav,processed_audio/,A:min,02_Jazz3-150-C_comp_hex.wav
file_36492.wav,processed_audio/,E:min,02_Jazz3-150-C_comp_hex.wav
file_36493.wav,processed_audio/,F:maj,02_Jazz3-150-C_comp_hex.wav
file_36494.wav,processed_audio/,C:maj,02_Jazz3-150-C_comp_hex.wav
file_36495.wav,processed_audio/,F:maj,02_Jazz3-150-C_comp_hex.wav
file_36496.wav,processed_audio/,G:maj,02_Jazz3-150-C_comp_hex.wav
file_37388.wav,processed_audio/,D#:maj,04_Jazz3-137-Eb_comp_hex.wav
file_37389.wav,processed_audio/,A#:maj,04_Jazz3-137-Eb_comp_hex.wav
file_37390.wav,processed_audio/,C:min,04_Jazz3-137-Eb_comp_hex.wav
file_37391.wav,processed_audio/,G:min,04_Jazz3-137-Eb_comp_hex.wav
file_37392.wav,processed_audio/,G#:maj,04_Jazz3-137-Eb_comp_hex.wav
file_37393.wav,processed_audio/,D#:maj,04_Jazz3-137-Eb_comp_hex.wav
file_37394.wav,processed_audio/,G#:maj,04_Jazz3-137-Eb_comp_hex.wav
file_37395.wav,processed_audio/,A#:maj,04_Jazz3-137-Eb_comp_hex.wav
file_37396.wav,processed_audio/,D#:maj,04_Jazz3-137-Eb_comp_hex.wav
file_37397.wav,processed_audio/,A#:maj,04_Jazz3-137-Eb_comp_hex.wav
file_37398.wav,processed_audio/,C:min,04_Jazz3-137-Eb_comp_hex.wav
file_37399.wav,processed_audio/,G:min,04_Jazz3-137-Eb_comp_hex.wav
file_37400.wav,processed_audio/,G#:maj,04_Jazz3-137-Eb_comp_hex.wav
file_37401.wav,processed_audio/,D#:maj,04_Jazz3-137-Eb_comp_hex.wav
file_37402.wav,processed_audio/,G#:maj,04_Jazz3-137-Eb_comp_hex.wav
file_37403.wav,processed_audio/,A#:maj,04_Jazz3-137-Eb_comp_hex.wav
file_38970.wav,processed_audio/,A:maj,02_Funk3-98-A_comp_hex.wav
file_38971.wav,processed_audio/,E:maj,02_Funk3-98-A_comp_hex.wav
file_38972.wav,processed_audio/,F#:min,02_Funk3-98-A_comp_hex.wav
file_38973.wav,processed_audio/,C#:min,02_Funk3-98-A_comp_hex.wav
file_38974.wav,processed_audio/,D:maj,02_Funk3-98-A_comp_hex.wav
file_38975.wav,processed_audio/,A:maj,02_Funk3-98-A_comp_hex.wav
file_38976.wav,processed_audio/,D:maj,02_Funk3-98-A_comp_hex.wav
file_38977.wav,processed_audio/,E:maj,02_Funk3-98-A_comp_hex.wav
file_38978.wav,processed_audio/,A:maj,02_Funk3-98-A_comp_hex.wav
file_38979.wav,processed_audio/,E:maj,02_Funk3-98-A_comp_hex.wav
file_38980.wav,processed_audio/,F#:min,02_Funk3-98-A_comp_hex.wav
file_38981.wav,processed_audio/,C#:min,02_Funk3-98-A_comp_hex.wav
file_38982.wav,processed_audio/,D:maj,02_Funk3-98-A_comp_hex.wav
file_38983.wav,processed_audio/,A:maj,02_Funk3-98-A_comp_hex.wav
file_38984.wav,processed_audio/,D:maj,02_Funk3-98-A_comp_hex.wav
file_38985.wav,processed_audio/,E:maj,02_Funk3-98-A_comp_hex.wav
file_39236.wav,processed_audio/,G:min,00_Rock2-142-D_comp_hex.wav
file_39237.wav,processed_audio/,C:7,00_Rock2-142-D_comp_hex.wav
file_39238.wav,processed_audio/,F:maj,00_Rock2-142-D_comp_hex.wav
file_39239.wav,processed_audio/,A#:maj,00_Rock2-142-D_comp_hex.wav
file_39240.wav,processed_audio/,E:hdim7,00_Rock2-142-D_comp_hex.wav
file_39241.wav,processed_audio/,A:7,00_Rock2-142-D_comp_hex.wav
file_39242.wav,processed_audio/,D:min,00_Rock2-142-D_comp_hex.wav
file_39243.wav,processed_audio/,G:min,00_Rock2-142-D_comp_hex.wav
file_39244.wav,processed_audio/,C:7,00_Rock2-142-D_comp_hex.wav
file_39245.wav,processed_audio/,F:maj,00_Rock2-142-D_comp_hex.wav
file_39246.wav,processed_audio/,A#:maj,00_Rock2-142-D_comp_hex.wav
file_39247.wav,processed_audio/,E:hdim7,00_Rock2-142-D_comp_hex.wav
file_39248.wav,processed_audio/,A:7,00_Rock2-142-D_comp_hex.wav
file_39249.wav,processed_audio/,D:min,00_Rock2-142-D_comp_hex.wav
file_40322.wav,processed_audio/,B:min,05_Jazz2-187-F#_comp_hex.wav
file_40323.wav,processed_audio/,E:7,05_Jazz2-187-F#_comp_hex.wav
file_40324.wav,processed_audio/,A:maj,05_Jazz2-187-F#_comp_hex.wav
file_40325.wav,processed_audio/,D:maj,05_Jazz2-187-F#_comp_hex.wav
file_40326.wav,processed_audio/,G#:hdim7,05_Jazz2-187-F#_comp_hex.wav
file_40327.wav,processed_audio/,C#:7,05_Jazz2-187-F#_comp_hex.wav
file_40328.wav,processed_audio/,F#:min,05_Jazz2-187-F#_comp_hex.wav
file_40329.wav,processed_audio/,B:min,05_Jazz2-187-F#_comp_hex.wav
file_40330.wav,processed_audio/,E:7,05_Jazz2-187-F#_comp_hex.wav
file_40331.wav,processed_audio/,A:maj,05_Jazz2-187-F#_comp_hex.wav
file_40332.wav,processed_audio/,D:maj,05_Jazz2-187-F#_comp_hex.wav
file_40333.wav,processed_audio/,G#:hdim7,05_Jazz2-187-F#_comp_hex.wav
file_40334.wav,processed_audio/,C#:7,05_Jazz2-187-F#_comp_hex.wav
file_40335.wav,processed_audio/,F#:min,05_Jazz2-187-F#_comp_hex.wav
file_41173.wav,processed_audio/,B:maj,04_Jazz1-200-B_comp_hex.wav
file_41174.wav,processed_audio/,E:maj,04_Jazz1-200-B_comp_hex.wav
file_41175.wav,processed_audio/,B:maj,04_Jazz1-200-B_comp_hex.wav
file_41176.wav,processed_audio/,F#:maj,04_Jazz1-200-B_comp_hex.wav
file_41177.wav,processed_audio/,E:maj,04_Jazz1-200-B_comp_hex.wav
file_41178.wav,processed_audio/,B:maj,04_Jazz1-200-B_comp_hex.wav
file_42414.wav,processed_audio/,G:maj,05_BN3-119-G_comp_hex.wav
file_42415.wav,processed_audio/,D:maj,05_BN3-119-G_comp_hex.wav
file_42416.wav,processed_audio/,E:min,05_BN3-119-G_comp_hex.wav
file_42417.wav,processed_audio/,B:min,05_BN3-119-G_comp_hex.wav
file_42418.wav,processed_audio/,C:maj,05_BN3-119-G_comp_hex.wav
file_42419.wav,processed_audio/,G:maj,05_BN3-119-G_comp_hex.wav
file_42420.wav,processed_audio/,C:maj,05_BN3-119-G_comp_hex.wav
file_42421.wav,processed_audio/,D:maj,05_BN3-119-G_comp_hex.wav
file_42422.wav,processed_audio/,G:maj,05_BN3-119-G_comp_hex.wav
file_42423.wav,processed_audio/,D:maj,05_BN3-119-G_comp_hex.wav
file_42424.wav,processed_audio/,E:min,05_BN3-119-G_comp_hex.wav
file_42425.wav,processed_audio/,B:min,05_BN3-119-G_comp_hex.wav
file_42426.wav,processed_audio/,C:maj,05_BN3-119-G_comp_hex.wav
file_42427.wav,processed_audio/,G:maj,05_BN3-119-G_comp_hex.wav
file_42428.wav,processed_audio/,C:maj,05_BN3-119-G_comp_hex.wav
file_42429.wav,processed_audio/,D:maj,05_BN3-119-G_comp_hex.wav
file_43518.wav,processed_audio/,C:maj,03_Funk1-97-C_comp_hex.wav
file_43519.wav,processed_audio/,F:maj,03_Funk1-97-C_comp_hex.wav
file_43520.wav,processed_audio/,C:maj,03_Funk1-97-C_comp_hex.wav
file_43521.wav,processed_audio/,G:maj,03_Funk1-97-C_comp_hex.wav
file_43522.wav,processed_audio/,F:maj,03_Funk1-97-C_comp_hex.wav
file_43523.wav,processed_audio/,C:maj,03_Funk1-97-C_comp_hex.wav
file_44507.wav,processed_audio/,C#:maj,05_Rock1-90-C#_comp_hex.wav
file_44508.wav,processed_audio/,F#:maj,05_Rock1-90-C#_comp_hex.wav
file_44509.wav,processed_audio/,C#:maj,05_Rock1-90-C#_comp_hex.wav
file_44510.wav,processed_audio/,G#:maj,05_Rock1-90-C#_comp_hex.wav
file_44511.wav,processed_audio/,F#:maj,05_Rock1-90-C#_comp_hex.wav
file_44512.wav,processed_audio/,C#:maj,05_Rock1-90-C#_comp_hex.wav
file_45555.wav,processed_audio/,G:maj,04_BN3-119-G_comp_hex.wav
file_45556.wav,processed_audio/,D:maj,04_BN3-119-G_comp_hex.wav
file_45557.wav,processed_audio/,E:min,04_BN3-119-G_comp_hex.wav
file_45558.wav,processed_audio/,B:min,04_BN3-119-G_comp_hex.wav
file_45559.wav,processed_audio/,C:maj,04_BN3-119-G_comp_hex.wav
file_45560.wav,processed_audio/,G:maj,04_BN3-119-G_comp_hex.wav
file_45561.wav,processed_audio/,C:maj,04_BN3-119-G_comp_hex.wav
file_45562.wav,processed_audio/,D:maj,04_BN3-119-G_comp_hex.wav
file_45563.wav,processed_audio/,G:maj,04_BN3-119-G_comp_hex.wav
file_45564.wav,processed_audio/,D:maj,04_BN3-119-G_comp_hex.wav
file_45565.wav,processed_audio/,E:min,04_BN3-119-G_comp_hex.wav
file_45566.wav,processed_audio/,B:min,04_BN3-119-G_comp_hex.wav
file_45567.wav,processed_audio/,C:maj,04_BN3-119-G_comp_hex.wav
file_45568.wav,processed_audio/,G:maj,04_BN3-119-G_comp_hex.wav
file_45569.wav,processed_audio/,C:maj,04_BN3-119-G_comp_hex.wav
file_45570.wav,processed_audio/,D:maj,04_BN3-119-G_comp_hex.wav
file_46902.wav,processed_audio/,D#:maj,01_BN1-129-Eb_comp_hex.wav
file_46903.wav,processed_audio/,G#:maj,01_BN1-129-Eb_comp_hex.wav
file_46904.wav,processed_audio/,D#:maj,01_BN1-129-Eb_comp_hex.wav
file_46905.wav,processed_audio/,A#:maj,01_BN1-129-Eb_comp_hex.wav
file_46906.wav,processed_audio/,G#:maj,01_BN1-129-Eb_comp_hex.wav
file_46907.wav,processed_audio/,D#:maj,01_BN1-129-Eb_comp_hex.wav
file_47644.wav,processed_audio/,C#:maj,03_Funk3-112-C#_comp_hex.wav
file_47645.wav,processed_audio/,G#:maj,03_Funk3-112-C#_comp_hex.wav
file_47646.wav,processed_audio/,A#:min,03_Funk3-112-C#_comp_hex.wav
file_47647.wav,processed_audio/,F:min,03_Funk3-112-C#_comp_hex.wav
file_47648.wav,processed_audio/,F#:maj,03_Funk3-112-C#_comp_hex.wav
file_47649.wav,processed_audio/,C#:maj,03_Funk3-112-C#_comp_hex.wav
file_47650.wav,processed_audio/,F#:maj,03_Funk3-112-C#_comp_hex.wav
file_47651.wav,processed_audio/,G#:maj,03_Funk3-112-C#_comp_hex.wav
file_47652.wav,processed_audio/,C#:maj,03_Funk3-112-C#_comp_hex.wav
file_47653.wav,processed_audio/,G#:maj,03_Funk3-112-C#_comp_hex.wav
file_47654.wav,processed_audio/,A#:min,03_Funk3-112-C#_comp_hex.wav
file_47655.wav,processed_audio/,F:min,03_Funk3-112-C#_comp_hex.wav
file_47656.wav,processed_audio/,F#:maj,03_Funk3-112-C#_comp_hex.wav
file_47657.wav,processed_audio/,C#:maj,03_Funk3-112-C#_comp_hex.wav
file_47658.wav,processed_audio/,F#:maj,03_Funk3-112-C#_comp_hex.wav
file_47659.wav,processed_audio/,G#:maj,03_Funk3-112-C#_comp_hex.wav
file_48374.wav,processed_audio/,F#:maj,01_BN1-147-Gb_comp_hex.wav
file_48375.wav,processed_audio/,B:maj,01_BN1-147-Gb_comp_hex.wav
file_48376.wav,processed_audio/,F#:maj,01_BN1-147-Gb_comp_hex.wav
file_48377.wav,processed_audio/,C#:maj,01_BN1-147-Gb_comp_hex.wav
file_48378.wav,processed_audio/,B:maj,01_BN1-147-Gb_comp_hex.wav
file_48379.wav,processed_audio/,F#:maj,01_BN1-147-Gb_comp_hex.wav
file_49317.wav,processed_audio/,E:maj,00_SS1-68-E_comp_hex.wav
file_49318.wav,processed_audio/,A:maj,00_SS1-68-E_comp_hex.wav
file_49319.wav,processed_audio/,E:maj,00_SS1-68-E_comp_hex.wav
file_49320.wav,processed_audio/,B:maj,00_SS1-68-E_comp_hex.wav
file_49321.wav,processed_audio/,A:maj,00_SS1-68-E_comp_hex.wav
file_49322.wav,processed_audio/,E:maj,00_SS1-68-E_comp_hex.wav
file_50266.wav,processed_audio/,B:min,00_Jazz2-187-F#_comp_hex.wav
file_50267.wav,processed_audio/,E:7,00_Jazz2-187-F#_comp_hex.wav
file_50268.wav,processed_audio/,A:maj,00_Jazz2-187-F#_comp_hex.wav
file_50269.wav,processed_audio/,D:maj,00_Jazz2-187-F#_comp_hex.wav
file_50270.wav,processed_audio/,G#:hdim7,00_Jazz2-187-F#_comp_hex.wav
file_50271.wav,processed_audio/,C#:7,00_Jazz2-187-F#_comp_hex.wav
file_50272.wav,processed_audio/,F#:min,00_Jazz2-187-F#_comp_hex.wav
file_50273.wav,processed_audio/,B:min,00_Jazz2-187-F#_comp_hex.wav
file_50274.wav,processed_audio/,E:7,00_Jazz2-187-F#_comp_hex.wav
file_50275.wav,processed_audio/,A:maj,00_Jazz2-187-F#_comp_hex.wav
file_50276.wav,processed_audio/,D:maj,00_Jazz2-187-F#_comp_hex.wav
file_50277.wav,processed_audio/,G#:hdim7,00_Jazz2-187-F#_comp_hex.wav
file_50278.wav,processed_audio/,C#:7,00_Jazz2-187-F#_comp_hex.wav
file_50279.wav,processed_audio/,F#:min,00_Jazz2-187-F#_comp_hex.wav
file_51192.wav,processed_audio/,A:maj,01_Funk3-98-A_comp_hex.wav
file_51193.wav,processed_audio/,E:maj,01_Funk3-98-A_comp_hex.wav
file_51194.wav,processed_audio/,F#:min,01_Funk3-98-A_comp_hex.wav
file_51195.wav,processed_audio/,C#:min,01_Funk3-98-A_comp_hex.wav
file_51196.wav,processed_audio/,D:maj,01_Funk3-98-A_comp_hex.wav
file_51197.wav,processed_audio/,A:maj,01_Funk3-98-A_comp_hex.wav
file_51198.wav,processed_audio/,D:maj,01_Funk3-98-A_comp_hex.wav
file_51199.wav,processed_audio/,E:maj,01_Funk3-98-A_comp_hex.wav
file_51200.wav,processed_audio/,A:maj,01_Funk3-98-A_comp_hex.wav
file_51201.wav,processed_audio/,E:maj,01_Funk3-98-A_comp_hex.wav
file_51202.wav,processed_audio/,F#:min,01_Funk3-98-A_comp_hex.wav
file_51203.wav,processed_audio/,C#:min,01_Funk3-98-A_comp_hex.wav
file_51204.wav,processed_audio/,D:maj,01_Funk3-98-A_comp_hex.wav
file_51205.wav,processed_audio/,A:maj,01_Funk3-98-A_comp_hex.wav
file_51206.wav,processed_audio/,D:maj,01_Funk3-98-A_comp_hex.wav
file_51207.wav,processed_audio/,E:maj,01_Funk3-98-A_comp_hex.wav
file_52330.wav,processed_audio/,C#:maj,01_Rock1-90-C#_comp_hex.wav
file_52331.wav,processed_audio/,F#:maj,01_Rock1-90-C#_comp_hex.wav
file_52332.wav,processed_audio/,C#:maj,01_Rock1-90-C#_comp_hex.wav
file_52333.wav,processed_audio/,G#:maj,01_Rock1-90-C#_comp_hex.wav
file_52334.wav,processed_audio/,F#:maj,01_Rock1-90-C#_comp_hex.wav
file_52335.wav,processed_audio/,C#:maj,01_Rock1-90-C#_comp_hex.wav
file_53794.wav,processed_audio/,D#:maj,01_Jazz3-137-Eb_comp_hex.wav
file_53795.wav,processed_audio/,A#:maj,01_Jazz3-137-Eb_comp_hex.wav
file_53796.wav,processed_audio/,C:min,01_Jazz3-137-Eb_comp_hex.wav
file_53797.wav,processed_audio/,G:min,01_Jazz3-137-Eb_comp_hex.wav
file_53798.wav,processed_audio/,G#:maj,01_Jazz3-137-Eb_comp_hex.wav
file_53799.wav,processed_audio/,D#:maj,01_Jazz3-137-Eb_comp_hex.wav
file_53800.wav,processed_audio/,G#:maj,01_Jazz3-137-Eb_comp_hex.wav
file_53801.wav,processed_audio/,A#:maj,01_Jazz3-137-Eb_comp_hex.wav
file_53802.wav,processed_audio/,D#:maj,01_Jazz3-137-Eb_comp_hex.wav
file_53803.wav,processed_audio/,A#:maj,01_Jazz3-137-Eb_comp_hex.wav
file_53804.wav,processed_audio/,C:min,01_Jazz3-137-Eb_comp_hex.wav
file_53805.wav,processed_audio/,G:min,01_Jazz3-137-Eb_comp_hex.wav
file_53806.wav,processed_audio/,G#:maj,01_Jazz3-137-Eb_comp_hex.wav
file_53807.wav,processed_audio/,D#:maj,01_Jazz3-137-Eb_comp_hex.wav
file_53808.wav,processed_audio/,G#:maj,01_Jazz3-137-Eb_comp_hex.wav
file_53809.wav,processed_audio/,A#:maj,01_Jazz3-137-Eb_comp_hex.wav
file_54826.wav,processed_audio/,A#:maj,03_Rock3-117-Bb_comp_hex.wav
file_54827.wav,processed_audio/,F:maj,03_Rock3-117-Bb_comp_hex.wav
file_54828.wav,processed_audio/,G:min,03_Rock3-117-Bb_comp_hex.wav
file_54829.wav,processed_audio/,D:min,03_Rock3-117-Bb_comp_hex.wav
file_54830.wav,processed_audio/,D#:maj,03_Rock3-117-Bb_comp_hex.wav
file_54831.wav,processed_audio/,A#:maj,03_Rock3-117-Bb_comp_hex.wav
file_54832.wav,processed_audio/,D#:maj,03_Rock3-117-Bb_comp_hex.wav
file_54833.wav,processed_audio/,F:maj,03_Rock3-117-Bb_comp_hex.wav
file_54834.wav,processed_audio/,A#:maj,03_Rock3-117-Bb_comp_hex.wav
file_54835.wav,processed_audio/,F:maj,03_Rock3-117-Bb_comp_hex.wav
file_54836.wav,processed_audio/,G:min,03_Rock3-117-Bb_comp_hex.wav
file_54837.wav,processed_audio/,D:min,03_Rock3-117-Bb_comp_hex.wav
file_54838.wav,processed_audio/,D#:maj,03_Rock3-117-Bb_comp_hex.wav
file_54839.wav,processed_audio/,A#:maj,03_Rock3-117-Bb_comp_hex.wav
file_54840.wav,processed_audio/,D#:maj,03_Rock3-117-Bb_comp_hex.wav
file_54841.wav,processed_audio/,F:maj,03_Rock3-117-Bb_comp_hex.wav
file_55568.wav,processed_audio/,C:maj,00_Funk1-97-C_comp_hex.wav
file_55569.wav,processed_audio/,F:maj,00_Funk1-97-C_comp_hex.wav
file_55570.wav,processed_audio/,C:maj,00_Funk1-97-C_comp_hex.wav
file_55571.wav,processed_audio/,G:maj,00_Funk1-97-C_comp_hex.wav
file_55572.wav,processed_audio/,F:maj,00_Funk1-97-C_comp_hex.wav
file_55573.wav,processed_audio/,C:maj,00_Funk1-97-C_comp_hex.wav
file_56769.wav,processed_audio/,E:maj,03_BN3-154-E_comp_hex.wav
file_56770.wav,processed_audio/,B:maj,03_BN3-154-E_comp_hex.wav
file_56771.wav,processed_audio/,C#:min,03_BN3-154-E_comp_hex.wav
file_56772.wav,processed_audio/,G#:min,03_BN3-154-E_comp_hex.wav
file_56773.wav,processed_audio/,A:maj,03_BN3-154-E_comp_hex.wav
file_56774.wav,processed_audio/,E:maj,03_BN3-154-E_comp_hex.wav
file_56775.wav,processed_audio/,A:maj,03_BN3-154-E_comp_hex.wav
file_56776.wav,processed_audio/,B:maj,03_BN3-154-E_comp_hex.wav
file_56777.wav,processed_audio/,E:maj,03_BN3-154-E_comp_hex.wav
file_56778.wav,processed_audio/,B:maj,03_BN3-154-E_comp_hex.wav
file_56779.wav,processed_audio/,C#:min,03_BN3-154-E_comp_hex.wav
file_56780.wav,processed_audio/,G#:min,03_BN3-154-E_comp_hex.wav
file_56781.wav,processed_audio/,A:maj,03_BN3-154-E_comp_hex.wav
file_56782.wav,processed_audio/,E:maj,03_BN3-154-E_comp_hex.wav
file_56783.wav,processed_audio/,A:maj,03_BN3-154-E_comp_hex.wav
file_56784.wav,processed_audio/,B:maj,03_BN3-154-E_comp_hex.wav
file_57512.wav,processed_audio/,G#:maj,01_Funk1-114-Ab_comp_hex.wav
file_57513.wav,processed_audio/,C#:maj,01_Funk1-114-Ab_comp_hex.wav
file_57514.wav,processed_audio/,G#:maj,01_Funk1-114-Ab_comp_hex.wav
file_57515.wav,processed_audio/,D#:maj,01_Funk1-114-Ab_comp_hex.wav
file_57516.wav,processed_audio/,C#:maj,01_Funk1-114-Ab_comp_hex.wav
file_57517.wav,processed_audio/,G#:maj,01_Funk1-114-Ab_comp_hex.wav
file_58318.wav,processed_audio/,G:maj,03_BN3-119-G_comp_hex.wav
file_58319.wav,processed_audio/,D:maj,03_BN3-119-G_comp_hex.wav
file_58320.wav,processed_audio/,E:min,03_BN3-119-G_comp_hex.wav
file_58321.wav,processed_audio/,B:min,03_BN3-119-G_comp_hex.wav
file_58322.wav,processed_audio/,C:maj,03_BN3-119-G_comp_hex.wav
file_58323.wav,processed_audio/,G:maj,03_BN3-119-G_comp_hex.wav
file_58324.wav,processed_audio/,C:maj,03_BN3-119-G_comp_hex.wav
file_58325.wav,processed_audio/,D:maj,03_BN3-119-G_comp_hex.wav
file_58326.wav,processed_audio/,G:maj,03_BN3-119-G_comp_hex.wav
file_58327.wav,processed_audio/,D:maj,03_BN3-119-G_comp_hex.wav
file_58328.wav,processed_audio/,E:min,03_BN3-119-G_comp_hex.wav
file_58329.wav,processed_audio/,B:min,03_BN3-119-G_comp_hex.wav
file_58330.wav,processed_audio/,C:maj,03_BN3-119-G_comp_hex.wav
